"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.831273632E1,9.692223668E-1,-2.695058823E0,-3.000335693E-1,2.879714256E0
5.832274594E1,1.267143726E0,-3.012394428E0,6.046056747E-2,3.268612687E0
5.833272524E1,1.134375811E0,-2.349407673E0,2.055978775E-2,2.609012763E0
5.834273486E1,6.624026895E-1,-1.108314514E0,-1.535882950E-1,1.300279874E0
5.835274471E1,2.851499319E-1,-2.769470215E-2,-1.586775780E-1,3.274997007E-1
5.836275448E1,-4.610937834E-2,7.537403107E-1,2.556447983E-1,7.972482635E-1
5.837273386E1,-1.721841097E-1,1.015003204E0,7.761726379E-1,1.289310993E0
5.838274348E1,-3.241027892E-1,1.041061401E0,1.187511206E0,1.612152078E0
5.839275332E1,-5.988008976E-1,1.174932480E0,1.266551495E0,1.828436910E0
5.840273263E1,-1.000091791E0,1.650799751E0,6.323277950E-1,2.031049445E0
5.841274224E1,-1.313590527E0,2.157697678E0,-2.866983414E-1,2.542316911E0
5.842275209E1,-1.141563892E0,2.167498589E0,-1.155436039E0,2.708551401E0
5.843273140E1,-4.394166768E-1,1.451506615E0,-1.596693993E0,2.202133096E0
5.844274101E1,3.187009096E-1,1.827783585E-1,-1.381464005E0,1.429482771E0
5.845275086E1,4.004859924E-1,-8.146901131E-1,-7.270760536E-1,1.163077211E0
5.846273017E1,2.248848677E-1,-1.500002384E0,5.280160904E-2,1.517685200E0
5.847273978E1,-9.105330706E-2,-1.759698868E0,8.335673809E-1,1.949273041E0
5.848274963E1,-4.552013874E-1,-1.497446537E0,1.469639778E0,2.146950282E0
5.849272894E1,-7.375544310E-1,-8.412823677E-1,1.708997965E0,2.042649408E0
5.850273855E1,-9.198852181E-1,6.748104095E-2,1.551375151E0,1.804856605E0
5.851274840E1,-9.946192503E-1,1.248524666E0,1.164902925E0,1.976127557E0
5.852272771E1,-1.011699915E0,1.964122772E0,6.879413128E-1,2.313996161E0
5.853273732E1,-9.981004000E-1,2.305180550E0,1.298570633E-1,2.515337876E0
5.854274717E1,-1.050961971E0,2.072278976E0,-3.194241524E-1,2.345398263E0
5.855272648E1,-7.900596857E-1,1.217076302E0,-4.670014381E-1,1.524322595E0
5.856273632E1,-3.125201762E-1,3.693790436E-1,-4.392299652E-1,6.534773911E-1
5.857274594E1,3.879418969E-1,-3.291454315E-1,-2.585339546E-1,5.706798018E-1
5.858272525E1,1.022194862E0,-8.051543236E-1,-1.703600883E-1,1.312317942E0
5.859273486E1,1.425956249E0,-9.491462708E-1,-7.655191422E-2,1.714669083E0
5.860274471E1,1.263481379E0,-8.963093758E-1,2.038593292E-1,1.562470581E0
5.861275455E1,6.716264486E-1,-5.436954498E-1,5.187408924E-1,1.007858592E0
5.862273386E1,-1.433972418E-1,6.526374817E-2,6.711046696E-1,6.893501311E-1
5.863274348E1,-1.226032019E0,1.115795135E0,6.067149639E-1,1.765292141E0
5.864275332E1,-1.746130228E0,1.974627495E0,7.910575867E-1,2.752071333E0
5.865273263E1,-1.758785486E0,2.037549973E0,8.835501671E-1,2.832948495E0
5.866274225E1,-1.577535748E0,1.347592354E0,8.334126472E-1,2.235889271E0
5.867275201E1,-1.303389072E0,3.892507553E-1,5.686519146E-1,1.474348746E0
5.868273140E1,-7.946943045E-1,-3.543071747E-1,4.158582687E-1,9.643706296E-1
5.869274101E1,-1.670329571E-1,-1.083836555E0,5.243666172E-1,1.215550096E0
5.870275086E1,3.443444967E-1,-1.742241859E0,7.287199497E-1,1.919638662E0
5.871273017E1,5.054220557E-1,-2.125410557E0,9.749431610E-1,2.392349401E0
5.872273978E1,5.564942956E-1,-2.278097630E0,1.284412861E0,2.673785913E0
5.873274963E1,1.783466339E-1,-1.790445328E0,1.335133553E0,2.240554306E0
5.874272894E1,-6.476625204E-1,-2.300395966E-1,7.728972435E-1,1.034289662E0
5.875273855E1,-1.138816357E0,1.610635757E0,-2.196712494E-1,1.984768424E0
5.876274840E1,-1.154091716E0,3.072673798E0,-1.193064213E0,3.492370852E0
5.877272771E1,-6.967167854E-1,3.572671890E0,-1.509607315E0,3.940598046E0
5.878273732E1,3.396443725E-1,2.626748085E0,-8.199138641E-1,2.772620159E0
5.879274717E1,3.355620503E-1,1.288663864E0,-5.065488815E-2,1.332599851E0
5.880272648E1,-4.177738428E-1,3.364906311E-1,6.712357998E-1,8.592545766E-1
5.881273609E1,-1.226442099E0,-1.966571808E-2,1.086206675E0,1.638411396E0
5.882274594E1,-2.155842781E0,5.567340851E-1,8.456463814E-1,2.381749093E0
5.883272525E1,-2.162774324E0,1.419994354E0,3.660464287E-1,2.613037836E0
5.884273486E1,-9.595788717E-1,1.399911880E0,3.129410744E-1,1.725826469E0
5.885274471E1,4.507505298E-1,4.347534180E-1,6.269834042E-1,8.861685865E-1
5.886275448E1,6.228150725E-1,-4.097537994E-1,6.196548939E-1,9.694168238E-1
5.887273363E1,-2.151542902E-2,-5.284795761E-1,1.318988800E-1,5.451154837E-1
5.888274348E1,-6.142129898E-1,-2.881031036E-1,-4.883408546E-1,8.359053687E-1
5.889275325E1,-6.109727025E-1,-3.216056824E-1,-9.457201958E-1,1.170941735E0
5.890273263E1,-6.128686666E-2,-8.447756767E-1,-6.659617424E-1,1.077453974E0
5.891274225E1,6.486859918E-1,-1.891274452E0,1.086063385E-1,2.002375566E0
5.892275209E1,9.695754051E-1,-2.929083347E0,8.273048401E-1,3.194376155E0
5.893273140E1,9.831784368E-1,-3.712864876E0,1.444370508E0,4.103438995E0
5.894274102E1,9.726424217E-1,-3.712070465E0,1.829732895E0,4.251284851E0
5.895275086E1,7.163594365E-1,-2.712329388E0,1.914565325E0,3.396389544E0
5.896273017E1,2.220754027E-1,-9.583115578E-1,1.550228596E0,1.835997610E0
5.897273978E1,-5.590574741E-1,1.501273155E0,6.179862022E-1,1.717053666E0
5.898274963E1,-1.465346813E0,3.837325096E0,-7.095651627E-1,4.168427509E0
5.899272894E1,-2.450988293E0,5.650618553E0,-2.241136551E0,6.554351736E0
5.900273855E1,-3.172386646E0,6.404952049E0,-3.564481735E0,7.987050634E0
5.901274840E1,-2.589467287E0,5.190380096E0,-3.962674141E0,7.024825459E0
5.902272771E1,-1.170308948E0,2.599229813E0,-3.069875240E0,4.189242490E0
5.903273732E1,-2.344418168E-1,3.014574051E-1,-1.888595581E0,1.926819348E0
5.904274717E1,1.855786443E-1,-1.594679832E0,-8.398365974E-1,1.811841249E0
5.905272648E1,2.084156275E-1,-2.641793251E0,-1.862092018E-1,2.656535812E0
5.906273632E1,1.359344125E-1,-3.238443851E0,4.106380939E-1,3.267203757E0
5.907274594E1,7.110011578E-2,-3.248875141E0,1.071063757E0,3.421611094E0
5.908272525E1,9.606963396E-2,-2.459569931E0,1.386654854E0,2.825159341E0
5.909273509E1,2.290797234E-2,-1.303315639E0,1.311560154E0,1.849147498E0
5.910274471E1,8.661621809E-2,-2.686662674E-1,9.089233875E-1,9.517487362E-1
5.911275448E1,2.431669235E-1,2.100620270E-1,4.313607216E-1,5.378924428E-1
5.912273386E1,4.954230785E-2,3.292579651E-1,-2.045779228E-1,3.907907040E-1
5.913274348E1,-2.387664020E-1,1.088590622E-1,-6.600911617E-1,7.103379702E-1
5.914275332E1,-1.942982972E-1,-4.982128143E-1,-8.147706985E-1,9.745866446E-1
5.915273263E1,1.458443403E-1,-1.365116596E0,-5.586054325E-1,1.482178775E0
5.916274225E1,4.353262186E-1,-2.099803925E0,-3.872692585E-1,2.179142702E0
5.917275209E1,3.849734664E-1,-2.158493996E0,-4.391133785E-1,2.236095136E0
5.918273140E1,-1.684951782E-1,-1.278402805E0,-6.902780533E-1,1.462596372E0
5.919274102E1,-8.480398655E-1,2.802791595E-1,-9.119803905E-1,1.276493734E0
5.920275086E1,-1.047893405E0,1.501657486E0,-1.192722559E0,2.185324437E0
5.921273017E1,-1.001846552E0,2.460088730E0,-1.573676586E0,3.087424666E0
5.922273978E1,-7.936360836E-1,2.829216003E0,-1.936869383E0,3.519344319E0
5.923274955E1,-3.627750278E-1,2.091634750E0,-1.985876799E0,2.906931081E0
5.924272894E1,-1.782040596E-1,8.539667130E-1,-1.546502113E0,1.775580080E0
5.925273855E1,-2.541042566E-1,-7.910442352E-2,-1.190301895E0,1.219690569E0
5.926274840E1,-2.256692946E-1,-6.963205338E-1,-8.851830959E-1,1.148624408E0
5.927272771E1,-5.651247501E-2,-1.064326763E0,-5.854430199E-1,1.216029871E0
5.928273755E1,-3.144991398E-2,-1.220342159E0,-2.435271740E-1,1.244801015E0
5.929274717E1,-2.715466619E-1,-1.243124008E0,1.310853958E-1,1.279170931E0
5.930272648E1,-6.917960048E-1,-1.140448570E0,4.412486553E-1,1.404957305E0
5.931273632E1,-1.080707669E0,-8.325719833E-1,7.869067192E-1,1.574905508E0
5.932274594E1,-1.040646791E0,-5.234079361E-1,1.044171095E0,1.564351267E0
5.933272525E1,-8.320388794E-1,-3.239660263E-1,1.247359276E0,1.533997342E0
5.934273509E1,-7.997352481E-1,-2.212924957E-1,1.200696945E0,1.459527317E0
5.935274471E1,-9.495168924E-1,-6.925582886E-2,8.477928638E-1,1.274806432E0
5.936275448E1,-1.105829477E0,3.468265533E-1,2.130711079E-1,1.178366152E0
5.937273386E1,-1.026439428E0,7.521467209E-1,-6.635107994E-1,1.435112947E0
5.938274348E1,-5.492945313E-1,9.501848221E-1,-1.328551769E0,1.723260132E0
5.939275332E1,2.283718586E-1,6.160888672E-1,-1.635270119E0,1.762335825E0
5.940273263E1,7.934925556E-1,1.571493149E-1,-1.614264488E0,1.805595797E0
5.941274225E1,1.016016006E0,-3.331098557E-1,-1.357561588E0,1.728069491E0
5.942275209E1,9.240656495E-1,-6.223392487E-1,-7.991962433E-1,1.371101054E0
5.943273140E1,6.089251041E-1,-3.696718216E-1,-2.292389870E-1,7.483298412E-1
5.944274102E1,1.103685498E-1,1.582489014E-1,3.005657196E-1,3.571605849E-1
5.945275086E1,-3.560582995E-1,5.728321075E-1,9.015901089E-1,1.125956864E0
5.946273017E1,-9.436328411E-1,1.038779259E0,1.370000124E0,1.961225542E0
5.947273978E1,-1.584481597E0,1.646193504E0,1.387398958E0,2.673090132E0
5.948274956E1,-2.240600348E0,2.291514397E0,1.016936302E0,3.362363394E0
5.949272894E1,-2.501226425E0,2.597883224E0,3.756587505E-1,3.625775831E0
5.950273856E1,-2.082302809E0,2.105008125E0,-1.411266327E-1,2.964280844E0
5.951274840E1,-1.114443302E0,9.041223526E-1,-1.744318008E-1,1.445630504E0
5.952272771E1,-2.533721328E-1,-3.881912231E-1,2.522468567E-4,4.635622148E-1
5.953273756E1,2.838496864E-1,-1.382307053E0,2.314085960E-1,1.429997682E0
5.954274717E1,4.451412261E-1,-1.613383293E0,1.064271927E-1,1.677045947E0
5.955272648E1,2.407163084E-1,-9.746789932E-1,-3.809809685E-1,1.073820273E0
5.956273632E1,3.540796638E-1,-5.157852173E-2,-9.050936699E-1,9.732560318E-1
5.957274594E1,9.919439554E-1,5.537271500E-1,-9.312672615E-1,1.468953804E0
5.958272525E1,1.669343710E0,4.429321289E-1,-3.920049667E-1,1.771035061E0
5.959273486E1,2.002424479E0,-2.168760300E-1,3.723511696E-1,2.048263752E0
5.960274471E1,1.843970299E0,-8.814015388E-1,9.745392799E-1,2.264248649E0
5.961275456E1,1.222874165E0,-1.170820236E0,1.430561066E0,2.216471568E0
5.962273363E1,6.157149076E-1,-8.710160255E-1,1.599394560E0,1.922455909E0
5.963274348E1,1.820578277E-1,-2.917175293E-1,1.594652414E0,1.631306376E0
5.964275332E1,-9.489771724E-2,3.397655487E-1,1.364558220E0,1.409420214E0
5.965273263E1,-4.123687744E-1,1.140533447E0,8.221859932E-1,1.465214782E0
5.966274225E1,-7.764090300E-1,1.901763916E0,9.109067917E-2,2.056164995E0
5.967275202E1,-9.904735088E-1,2.423270226E0,-5.998377800E-1,2.685718101E0
5.968273140E1,-7.086257935E-1,2.202879906E0,-1.010737896E0,2.525157716E0
5.969274102E1,-4.154232144E-1,1.495265007E0,-1.130727291E0,1.920140124E0
5.970275086E1,-3.560922146E-1,7.224054337E-1,-1.097254276E0,1.361116535E0
5.971273017E1,-2.612438798E-1,-6.185436249E-2,-9.365434647E-1,9.742627921E-1
5.972273979E1,1.087179780E-2,-8.889126778E-1,-3.789629936E-1,9.663834100E-1
5.973274963E1,2.766360641E-1,-1.605376720E0,2.545461655E-1,1.648804317E0
5.974272894E1,3.631190360E-1,-2.159928322E0,8.586342335E-1,2.352530241E0
5.975273856E1,3.263719082E-1,-2.539248943E0,1.391211271E0,2.913721438E0
5.976274840E1,1.797863841E-1,-2.729604721E0,1.856605053E0,3.306062220E0
5.977272771E1,6.440848112E-2,-2.529421329E0,2.106355190E0,3.292241319E0
5.978273733E1,-3.026765287E-1,-1.650275230E0,2.059121132E0,2.656125233E0
5.979274717E1,-8.487839699E-1,-3.307046890E-1,1.520908356E0,1.772840107E0
5.980272648E1,-1.180427909E0,1.075733185E0,7.492864132E-1,1.764098087E0
5.981273632E1,-1.341269374E0,1.800158501E0,2.053189278E-2,2.244993479E0
5.982274594E1,-1.479546785E0,2.056564331E0,-6.140015125E-1,2.606820553E0
5.983272525E1,-1.482525229E0,1.794850349E0,-1.027753115E0,2.544728924E0
5.984273486E1,-1.185362220E0,1.235686302E0,-1.129756689E0,2.051427407E0
5.985274471E1,-8.557169437E-1,9.044876099E-1,-1.284382343E0,1.788850840E0
5.986275456E1,-5.391182899E-1,8.276023865E-1,-1.388992310E0,1.704369055E0
5.987273386E1,6.604790688E-3,5.324621201E-1,-1.151068449E0,1.268273672E0
5.988274348E1,5.733952522E-1,-4.807949066E-2,-5.157620907E-1,7.727252338E-1
5.989275325E1,1.059964180E0,-6.696405411E-1,4.332017899E-2,1.254519492E0
5.990273240E1,1.120067239E0,-9.275121689E-1,3.864841461E-1,1.504725702E0
5.991274225E1,8.057286739E-1,-6.221828461E-1,5.136089325E-1,1.140221174E0
5.992275209E1,4.645160437E-1,-6.050491333E-2,4.080967903E-1,6.212720738E-1
5.993273140E1,1.934028268E-1,6.402664185E-1,3.813815117E-2,6.699255620E-1
5.994274102E1,9.976443648E-2,1.070373535E0,-3.268005848E-1,1.123588479E0
5.995275086E1,1.906152368E-1,1.097614288E0,-9.251954556E-1,1.448129112E0
5.996273017E1,2.587561607E-1,1.072640419E0,-1.556454420E0,1.907894803E0
5.997273979E1,2.345691919E-1,1.000065804E0,-2.120872021E0,2.356533990E0
5.998274963E1,3.884004653E-1,4.705553055E-1,-2.159326553E0,2.243873522E0
5.999272894E1,5.667728782E-1,-5.074625015E-1,-1.526383638E0,1.705460846E0
6.000273879E1,5.465083718E-1,-1.372377396E0,-8.709659576E-1,1.714839006E0
6.001274840E1,4.198430777E-1,-1.957086563E0,-4.376690388E-1,2.048904637E0
6.002272771E1,2.192111909E-1,-2.319176674E0,-6.094241142E-2,2.330310702E0
6.003273733E1,-5.801847577E-2,-2.310674667E0,2.763350010E-1,2.327862667E0
6.004274717E1,-2.864665985E-1,-2.115104675E0,6.424148083E-1,2.228997013E0
6.005272648E1,-5.072092414E-1,-1.886571884E0,9.432575703E-1,2.169366159E0
6.006273632E1,-8.172168136E-1,-1.594069481E0,1.024999619E0,2.063861683E0
6.007274594E1,-1.283609152E0,-1.140620708E0,6.328115463E-1,1.830059701E0
6.008272525E1,-1.628712177E0,-6.404905319E-1,-1.547954082E-1,1.756955633E0
6.009273486E1,-1.642504811E0,-2.783555984E-1,-1.047699690E0,1.967988449E0
6.010274471E1,-1.262919426E0,-7.474422455E-2,-1.916397572E0,2.296330078E0
6.011275448E1,-9.576312900E-1,4.005432129E-2,-2.493493557E0,2.671361480E0
6.012273386E1,-8.464172482E-1,8.034706116E-3,-2.661308289E0,2.792677662E0
6.013274348E1,-6.602975726E-1,-1.277103424E-1,-2.362502813E0,2.456363646E0
6.014275325E1,-8.390268087E-1,-3.972434998E-2,-1.948508024E0,2.121845313E0
6.015273240E1,-1.134382010E0,1.622772217E-1,-1.384463787E0,1.797191258E0
6.016274225E1,-1.272487521E0,1.657180786E-1,-5.377907753E-1,1.391368352E0
6.017275210E1,-1.185863376E0,2.141189575E-2,4.273719788E-1,1.260705050E0
6.018273140E1,-1.166807652E0,1.481733322E-1,9.250297546E-1,1.496354062E0
6.019274102E1,-1.206063032E0,5.524444580E-1,9.115910530E-1,1.609590372E0
6.020275086E1,-1.203550458E0,1.194795609E0,5.509862900E-1,1.783159035E0
6.021273017E1,-1.102281451E0,1.907572746E0,-1.438717842E-1,2.207839956E0
6.022273979E1,-9.187412858E-1,2.507221222E0,-1.004269361E0,2.852858348E0
6.023274956E1,-7.383157611E-1,3.067874908E0,-2.086995602E0,3.783188769E0
6.024272894E1,-3.631240129E-1,3.435606956E0,-3.205307007E0,4.712668800E0
6.025273879E1,5.112413168E-1,3.157420158E0,-3.965831757E0,5.094947621E0
6.026274840E1,1.594848156E0,2.077011108E0,-3.592131138E0,4.445325848E0
6.027272771E1,2.284763336E0,6.567373276E-1,-2.629230022E0,3.544615343E0
6.028273733E1,2.379288435E0,-5.386543274E-1,-1.694476604E0,2.970254687E0
6.029274717E1,2.091118813E0,-1.373193264E0,-8.551425934E-1,2.643805304E0
6.030272648E1,1.618927479E0,-1.683959961E0,-3.023591042E-1,2.355433794E0
6.031273633E1,1.194538355E0,-1.798856735E0,2.008509636E-1,2.168674375E0
6.032274594E1,9.586200118E-1,-1.882534981E0,7.103595734E-1,2.228789134E0
6.033272525E1,9.206340313E-1,-2.076529503E0,1.034062386E0,2.495761770E0
6.034273510E1,1.102340579E0,-2.334248066E0,1.066843510E0,2.793210314E0
6.035274471E1,1.052521229E0,-2.311642647E0,9.228000641E-1,2.702416071E0
6.036275448E1,7.185021639E-1,-1.841459274E0,2.071287632E-1,1.987490866E0
6.037273386E1,5.034271479E-1,-1.513251781E0,-5.489537716E-1,1.686629802E0
6.038274348E1,6.172092557E-1,-1.509065151E0,-1.107913971E0,1.971217457E0
6.039275333E1,7.912576199E-1,-1.732147694E0,-1.305859566E0,2.309046006E0
6.040273263E1,7.901259661E-1,-2.020842552E0,-1.262300491E0,2.510280103E0
6.041274225E1,5.800965428E-1,-2.079463005E0,-1.273588419E0,2.506532635E0
6.042275202E1,2.329363823E-1,-1.828350067E0,-1.230345964E0,2.216049304E0
6.043273140E1,-1.929919124E-1,-1.325706482E0,-1.229718447E0,1.818502409E0
6.044274102E1,-6.414461136E-1,-6.096096039E-1,-1.146394253E0,1.448204671E0
6.045275087E1,-1.013975382E0,-3.936481476E-2,-9.717056751E-1,1.404958214E0
6.046273017E1,-1.463615417E0,4.437904358E-1,-9.506886005E-1,1.800813387E0
6.047273979E1,-2.098299742E0,8.222703934E-1,-9.835035801E-1,2.458916367E0
6.048274956E1,-2.462449551E0,8.098306656E-1,-9.741144180E-1,2.769184428E0
6.049272894E1,-2.389047384E0,4.694900513E-1,-7.821097374E-1,2.557276667E0
6.050273856E1,-2.031260490E0,-8.568763733E-2,-6.566503048E-1,2.136481026E0
6.051274840E1,-1.659948707E0,-4.235973358E-1,-5.886442661E-1,1.811454246E0
6.052272771E1,-1.346612215E0,-4.807205200E-1,-6.666812897E-1,1.577631331E0
6.053273756E1,-1.225143909E0,-8.472919464E-2,-9.184398651E-1,1.533521575E0
6.054274717E1,-1.286836624E0,8.038625717E-1,-1.418835402E0,2.077314956E0
6.055272648E1,-1.301959395E0,2.012929916E0,-2.185518503E0,3.243990790E0
6.056273633E1,-9.219532013E-1,2.753349304E0,-2.540632010E0,3.858204389E0
6.057274594E1,-1.273857355E-1,2.773660660E0,-2.336284637E0,3.628725188E0
6.058272525E1,6.936272383E-1,1.982413292E0,-1.415390730E0,2.532668972E0
6.059273487E1,9.299354553E-1,8.343629837E-1,-2.632644176E-1,1.276812317E0
6.060274471E1,5.749027133E-1,6.051921844E-2,5.365645885E-1,7.887187479E-1
6.061275448E1,2.521014214E-2,-1.553821564E-1,9.645073414E-1,9.772684265E-1
6.062273386E1,-5.589213371E-1,1.600160599E-1,8.331389427E-1,1.015932428E0
6.063274348E1,-5.312705040E-1,4.168462753E-1,6.117968559E-1,9.112104908E-1
6.064275333E1,-1.909923553E-2,2.468376160E-1,3.914299011E-1,4.631532759E-1
6.065273263E1,5.864578485E-1,-2.047214508E-1,2.321441174E-1,6.631248538E-1
6.066274225E1,9.269529581E-1,-6.692037582E-1,-8.072710037E-2,1.146120553E0
6.067275210E1,9.957561493E-1,-9.153881073E-1,-4.221816063E-1,1.416934368E0
6.068273140E1,1.010240316E0,-1.076455116E0,-7.450470924E-1,1.653613100E0
6.069274102E1,1.037304759E0,-9.858608246E-1,-1.022880554E0,1.759035917E0
6.070275087E1,1.262856603E0,-9.105730057E-1,-1.035742283E0,1.869949752E0
6.071273017E1,1.522001266E0,-1.052305222E0,-6.198992729E-1,1.951437737E0
6.072273979E1,1.647502899E0,-1.250120640E0,-1.260247231E-1,2.071943447E0
6.073274964E1,1.309685946E0,-1.218158722E0,2.569916248E-1,1.806995474E0
6.074272894E1,6.210355759E-1,-8.440217972E-1,4.195678234E-1,1.128758229E0
6.075273856E1,-6.492257118E-3,-3.385610580E-1,3.687701225E-1,5.006567114E-1
6.076274840E1,-4.895598888E-1,9.573745728E-2,2.861332893E-1,5.750711302E-1
6.077272771E1,-7.999117970E-1,3.990545273E-1,7.807397842E-2,8.973287831E-1
6.078273733E1,-8.236535788E-1,3.834447861E-1,1.589922905E-1,9.223414065E-1
6.079274717E1,-7.788766026E-1,-4.910469055E-3,-2.885437012E-2,7.794263593E-1
6.080272648E1,-9.876844883E-1,-4.616594315E-1,-3.713083267E-1,1.151746479E0
6.081273610E1,-1.417966843E0,-7.654790878E-1,-7.651879787E-1,1.783844400E0
6.082274594E1,-1.871814489E0,-6.681671143E-1,-1.049963236E0,2.247789931E0
6.083272525E1,-1.901503801E0,-4.073848724E-1,-1.097016573E0,2.232739237E0
6.084273487E1,-1.425538540E0,-3.466243744E-1,-8.703317642E-1,1.705809475E0
6.085274471E1,-8.425102830E-1,-2.550926208E-1,-6.239261627E-1,1.078971584E0
6.086275448E1,-6.238982677E-1,2.877235413E-2,-6.321322918E-1,8.886327313E-1
6.087273364E1,-5.186889172E-1,3.282918930E-1,-7.066254616E-1,9.360199265E-1
6.088274348E1,-3.866729438E-1,4.378366470E-1,-6.026296616E-1,8.392731403E-1
6.089275325E1,-1.476385295E-1,1.088676453E-1,-2.138383389E-1,2.817377056E-1
6.090273240E1,-1.534507275E-1,-1.966085434E-1,1.341800690E-1,2.832072316E-1
6.091274225E1,-3.434971720E-2,-1.671247482E-1,5.249905586E-1,5.520196293E-1
6.092275210E1,-1.903220862E-1,-3.061103821E-2,7.204301357E-1,7.457741700E-1
6.093273140E1,-3.542246521E-1,3.320169449E-1,7.770206928E-1,9.162267803E-1
6.094274102E1,-4.445225000E-1,6.743011475E-1,7.404348850E-1,1.095685224E0
6.095275087E1,-4.302595556E-1,9.131908417E-1,6.840085983E-1,1.219388601E0
6.096273017E1,-3.192775548E-1,9.890947342E-1,6.105957031E-1,1.205435051E0
6.097273979E1,-1.188867837E-1,9.653797150E-1,5.297353268E-1,1.107570123E0
6.098274964E1,7.670769095E-2,9.240789413E-1,4.303152561E-1,1.022241253E0
6.099272894E1,2.758119106E-1,9.123840332E-1,3.251628876E-1,1.007098673E0
6.100273856E1,4.669149518E-1,8.023443222E-1,3.580760956E-1,9.949796349E-1
6.101274840E1,6.357727647E-1,6.270904541E-1,4.253296852E-1,9.891181866E-1
6.102272771E1,6.391106844E-1,5.776624680E-1,3.774986267E-1,9.405645150E-1
6.103273733E1,5.443737507E-1,5.826025009E-1,1.531867981E-1,8.119326632E-1
6.104274717E1,7.495435476E-1,6.240730286E-1,2.690219879E-1,1.011758620E0
6.105272648E1,1.068993568E0,4.723520279E-1,6.014292240E-1,1.314374680E0
6.106273633E1,1.282009602E0,2.182769775E-1,1.044828176E0,1.668190450E0
6.107274594E1,1.195668459E0,3.421783447E-3,1.384452343E0,1.829301250E0
6.108272525E1,8.418418765E-1,-3.031921387E-2,1.585749388E0,1.795610793E0
6.109273487E1,4.472051263E-1,5.849361420E-2,1.565263510E0,1.628945605E0
6.110274471E1,4.072247446E-2,2.757091522E-1,1.361059189E0,1.389300533E0
6.111275448E1,-2.291863561E-1,4.921131134E-1,1.069005728E0,1.198947433E0
6.112273387E1,-2.150558382E-1,4.942855835E-1,9.374179840E-1,1.081350881E0
6.113274348E1,-2.715074830E-2,3.502168655E-1,8.723535538E-1,9.404199800E-1
6.114275325E1,1.542106122E-1,1.762886047E-1,8.742799759E-1,9.051099719E-1
6.115273240E1,1.227963716E-2,-1.678667068E-1,3.833072186E-1,4.186340222E-1
6.116274225E1,-2.244648784E-1,-2.564725876E-1,8.206152916E-2,3.505663481E-1
6.117275210E1,-4.795946777E-1,-1.849517822E-1,-7.202720642E-2,5.190434809E-1
6.118273141E1,-7.104706168E-1,9.415531158E-2,-3.436105251E-1,7.947967747E-1
6.119274125E1,-8.307880163E-1,5.088930130E-1,-6.613321304E-1,1.177514761E0
6.120275087E1,-7.002242208E-1,7.576217651E-1,-8.864266872E-1,1.360167993E0
6.121273017E1,-3.229816556E-1,7.085981369E-1,-8.491985798E-1,1.152200806E0
6.122273979E1,8.640431613E-2,2.492561340E-1,-4.445450306E-1,5.169280515E-1
6.123274956E1,1.749950349E-1,-3.882207870E-1,5.674886703E-2,4.296033934E-1
